topology,scope,packet_flits,latency_speedup_mean,latency_speedup_min,latency_speedup_max,traffic_reduction_mean,traffic_reduction_min,traffic_reduction_max,throughput_improvement_mean,throughput_improvement_min,throughput_improvement_max,cases,negative_throughput_cases
4x4,common,1,2.538836419753086,1.5,3.595833333333333,0.3951038748832866,0.1666666666666666,0.53125,2.616519181929793,0.0025137157107231,6.874887546587843,54,0
4x4,common,4,7.277216261654138,1.2,22.51185185185185,0.3951038748832866,0.1666666666666666,0.53125,1.6944610473157762,-0.0296419863980494,3.9140370852309694,54,4
4x4,common,16,4.554210087359756,1.5501618122977343,7.830128617363344,0.3951038748832866,0.1666666666666666,0.53125,1.415744027357032,-0.1823887287864233,3.1559752523607942,54,6
8x8,common,1,2.038246729864785,1.3125,2.8455555555555554,0.34947566897590066,0.0666666666666666,0.5294117647058824,2.767118029554178,0.0025012506253125,7.253750213565693,54,0
8x8,common,4,6.856226831971851,1.1612903225806452,20.162727272727277,0.34947566897590066,0.0666666666666666,0.5294117647058824,1.8829609092752586,0.0024998487994678,4.358700489541612,54,0
8x8,common,16,4.811120433855016,2.031746031746032,8.396403785488959,0.34947566897590066,0.0666666666666666,0.5294117647058824,1.6001486887282483,0.0920219140558122,3.5384341637010674,54,0
8x8,scaleout,1,5.775375,4.15,7.3705,0.6890103944838463,0.6044776119402986,0.75390625,16.07756195925951,2.2094486167276464,29.814639148827077,36,0
8x8,scaleout,4,34.546432540597685,15.69620253164557,74.904,0.6890103944838463,0.6044776119402986,0.75390625,13.569894297472288,7.228817774830045,20.09894736842105,36,0
8x8,scaleout,16,24.105908721814366,15.54858934169279,32.79996865203762,0.6890103944838463,0.6044776119402986,0.75390625,12.109961253259717,7.454907161803712,16.83216783216783,36,0
